RespondentID,Celebrate,Main_dish,Main_dish_other,Main_dish_cooked,Main_dish_cooked_other,Stuffing,Stuffing_other,Cranberry_sauce,Cranberry_sauce_other,Gravy,Side_dishes_brussels,Side_dishes_carrots,Side_dishes_cauliflower,Side_dishes_corn,Side_dishes_cornbread,Side_dishes_fruit_salad,Side_dishes_green_beans,Side_dishes_mac_cheese,Side_dishes_mashed_potatoes,Side_dishes_rolls,Side_dishes_squash,Side_dishes_vegetable_salad,Side_dishes_yams,Side_dishes_other_plz_specify,Side_dishes_other,Pie_apple,Pie_buttermilk,Pie_cherry,Pie_chocolate,Pie_coconut_cream,Pie_key_lime,Pie_peach,Pie_pecan,Pie_pumpkin,Pie_sweet_potato,Pie_none,Pie_other_plz_specify,Pie_other,Desserts_apple_cobbler,Desserts_blondies,Desserts_brownies,Desserts_carrot_cake,Desserts_cheesecake,Desserts_cookies,Desserts_fudge,Desserts_ice_cream,Desserts_peach_cobberl,Desserts_none,Desserts_other_plz_specify,Desserts_other,Pray,Travel,Programs,Kids_table,Hometown_friends,Friendsgiving,Black_friday,Retail,Work_on_black_friday,Live,Age,Gender,Money,USRegion
4335977956,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,Other (please specify),Peas with pearl onions ,Apple,,,Chocolate,Coconut cream,,,Pecan,Pumpkin,,,Other (please specify),Pineapple cream pie ,,Blondies,Brownies,,Cheesecake,Cookies,,,,,Other (please specify),"Chocolate trifle, bread pudding ",Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,Yes,No,No,,Urban,30 - 44,Female,"$10,000 to $24,999",New England
4335977899,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,,,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),Dumplings ,Apple,Buttermilk,,,,,Peach,Pecan,,Sweet Potato,,,,Apple cobbler,,Brownies,,,Cookies,Fudge,,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,12,No,No,Yes,No,,Rural,30 - 44,Female,"$50,000 to $74,999",East South Central
4335977124,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,Fruit salad,Green beans/green bean casserole,,,,,,Yams/sweet potato casserole,,,,,,,,,,,,,,Other (please specify),Blueberry or Peach Cobbler,,,,,,,,,Peach cobbler,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,12,Yes,No,No,No,,Rural,60,Female,"$50,000 to $74,999",South Atlantic
4335976340,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,Chocolate,,,,Pecan,Pumpkin,,,,,,,,,,,Fudge,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,No,No,Yes,Yes,Suburban,45 - 59,Female,"$100,000 to $124,999",West South Central
4335975961,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,12,No,No,No,No,,Urban,18 - 29,Female,"$25,000 to $49,999",Pacific
4335974428,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,,,,,,,,Brownies,,,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,14,Yes,Yes,No,Yes,Yes,Urban,18 - 29,Female,"$0 to $9,999",Middle Atlantic
4335974363,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,Chocolate,,,,,Pumpkin,Sweet Potato,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,No,No,No,No,,Urban,60,Female,"$25,000 to $49,999",Pacific
4335973959,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,,Other (please specify),Pumpkin and pecan pie,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$200,000 and up",West North Central
4335973714,1,Turkey,,Other (please specify),Smoked,Bread-based,,Canned,,Yes,,Carrots,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,Buttermilk,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$100,000 to $124,999",West South Central
4335972801,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,Cornbread,,,,,,Squash,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,,10 or younger,No,No,No,No,,Suburban,60,Female,"$100,000 to $124,999",Middle Atlantic
4335971349,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),Sherbet,,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,No,No,No,No,,Suburban,45 - 59,Female,"$150,000 to $174,999",Pacific
4335970729,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,Coconut cream,,,Pecan,Pumpkin,,,,,,,Brownies,,,,,,Peach cobbler,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,No,No,,Urban,18 - 29,Male,"$25,000 to $49,999",East South Central
4335970072,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,16,No,No,No,No,,Rural,60,Male,"$25,000 to $49,999",East North Central
4335969513,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,,,,,Fruit salad,,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,Apple cobbler,,,,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,Yes,No,,Rural,30 - 44,Male,"$10,000 to $24,999",South Atlantic
4335967669,1,Turkey,,Roasted,,Bread-based,,Other (please specify),both canned and homemade,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,Other (please specify),cheeseball,Apple,,,,,,Peach,,Pumpkin,,,Other (please specify),berry,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,18 - 29,Male,Prefer not to answer,Pacific
4335967251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Female,"$75,000 to $99,999",Pacific
4335967013,1,Turkey,,Roasted,,Rice-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,60,Female,"$50,000 to $74,999",East North Central
4335966421,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,21 or older,Yes,Yes,No,No,,Rural,30 - 44,Female,"$50,000 to $74,999",Pacific
4335966121,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,Cauliflower,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,Chocolate,,,Peach,,Pumpkin,,,,,,,Brownies,,Cheesecake,,Fudge,Ice cream,Peach cobbler,,,,No,Thanksgiving is happening at my home--I won't travel at all,,11,No,No,No,No,,Suburban,60,Female,"$50,000 to $74,999",Pacific
4335965739,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,Cornbread,,,,,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,,,,
4335965550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Female,"$0 to $9,999",South Atlantic
4335965542,1,Turkey,,Other (please specify),Barbecue,Bread-based,,Other (please specify),canned and homemade,Yes,,,,,,,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),Some sort of chocolate dessert,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,14,Yes,No,No,No,,Suburban,45 - 59,Female,"$100,000 to $124,999",Pacific
4335964313,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),"mushrooms, broccoli rabe, turnip",Apple,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,Yes,Yes,No,,Suburban,60,Female,"$125,000 to $149,999",Middle Atlantic
4335963725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Female,Prefer not to answer,East South Central
4335963222,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,21 or older,No,No,No,No,,Rural,45 - 59,Female,"$100,000 to $124,999",Mountain
4335962733,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,,,Rolls/biscuits,,,Yams/sweet potato casserole,,,,Buttermilk,,,,,,Pecan,Pumpkin,,,,,,,,,,Cookies,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,30 - 44,Male,"$50,000 to $74,999",West South Central
4335961782,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,Peach,,,,,,,,,,,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Female,"$10,000 to $24,999",East South Central
4335961440,1,Ham/Pork,,Baked,,Bread-based,,Canned,,No,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,Other (please specify),pie,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,Yes,Yes,Suburban,30 - 44,Female,"$25,000 to $49,999",Pacific
4335960847,1,Turkey,,Other (please specify),Grilled,Bread-based,,Homemade,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335960288,1,Other (please specify),Varies significantly by year as one group of people we tend to be with are vegetarian,Other (please specify),Varies as per above,Bread-based,,None,,No,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,Other (please specify),usually some other pie along with an apple pie,,,,,,,,Ice cream,,,Other (please specify),usually plus another non-pie desert,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,Yes,No,Urban,45 - 59,Male,"$175,000 to $199,999",Pacific
4335960105,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,17,No,Yes,No,No,,Urban,30 - 44,Female,"$125,000 to $149,999",Pacific
4335959876,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,Other (please specify),Pumpkin pie,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,14,No,No,No,No,,Urban,60,Female,"$50,000 to $74,999",Pacific
4335959857,1,Turkey,,Other (please specify),Smoked ,Rice-based,,None,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,,,,,,Pumpkin,,,,,,,,,,,Fudge,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,21 or older,No,No,No,No,,Suburban,45 - 59,Male,"$75,000 to $99,999",Pacific
4335958653,1,Turkey,,Baked,,Other (please specify),cornbread,Canned,,Yes,,,,,,Fruit salad,,Macaroni and cheese,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,Other (please specify),broccoli,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,Carrot cake,Cheesecake,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,No,No,No,No,,Urban,60,Female,"$25,000 to $49,999",South Atlantic
4335958316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,Male,Prefer not to answer,
4335958292,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,Yes,No,No,,Rural,60,Male,Prefer not to answer,Pacific
4335958005,1,Roast beef,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,17,Yes,No,No,No,,Urban,45 - 59,Female,"$10,000 to $24,999",Pacific
4335957772,1,I don't know,,I don't know,,Bread-based,,Canned,,No,,,,,,Fruit salad,,Macaroni and cheese,Mashed potatoes,,Squash,,,,,,,,Chocolate,,,,,Pumpkin,Sweet Potato,,,,,,Brownies,,,Cookies,,Ice cream,,,,,No,,,,,,,,,,,,,
4335957365,1,Turkey,,Baked,,Bread-based,,Canned,,No,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,,,,,,Apple cobbler,,,,,,,Ice cream,Peach cobbler,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$100,000 to $124,999",West South Central
4335957179,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,,,,,,Mashed potatoes,,,,Yams/sweet potato casserole,Other (please specify),Pearl onions,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,12,No,Yes,No,No,,Urban,60,Female,"$75,000 to $99,999",Pacific
4335957096,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,,,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,Chocolate,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$175,000 to $199,999",East North Central
4335957072,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,Sweet Potato,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,12,Yes,No,No,No,,Suburban,60,Male,"$75,000 to $99,999",Middle Atlantic
4335956575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,Male,Prefer not to answer,Pacific
4335955478,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),pie,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,60,Male,"$50,000 to $74,999",South Atlantic
4335955206,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,Apple cobbler,,,,,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$10,000 to $24,999",Pacific
4335955152,1,Ham/Pork,,Baked,,Rice-based,,None,,Yes,,,,,,,,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,,,,,,Apple cobbler,,,,Cheesecake,Cookies,,,Peach cobbler,,,,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,No,Yes,No,,Suburban,45 - 59,Female,"$75,000 to $99,999",West North Central
4335955050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Male,Prefer not to answer,Pacific
4335954681,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),jam cake,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,Yes,No,,Urban,30 - 44,Male,"$75,000 to $99,999",East South Central
4335954394,1,Turkey,,Other (please specify),Rotisserie ,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,Fudge,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,13,No,No,No,No,,Suburban,30 - 44,Female,Prefer not to answer,Pacific
4335954376,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Suburban,30 - 44,Male,"$25,000 to $49,999",East North Central
4335954286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Female,"$50,000 to $74,999",Pacific
4335954207,1,Other (please specify),salmon,Baked,,None,,None,,No,,,,,,,,,,,,,,Other (please specify),rice,,,Cherry,,,Key lime,,,,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$10,000 to $24,999",Pacific
4335954131,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",Pacific
4335953888,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,Cauliflower,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,Chocolate,,,,,Pumpkin,,,,,Apple cobbler,Blondies,,,Cheesecake,Cookies,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,No,No,,Suburban,18 - 29,Female,"$75,000 to $99,999",East South Central
4335952833,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,Chocolate,,,,,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,Yes,No,Yes,Yes,Suburban,30 - 44,Female,"$50,000 to $74,999",New England
4335951505,1,Turkey,,Roasted,,Other (please specify),Cornbread,Canned,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,,,,,,,Peach cobbler,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,,Rural,45 - 59,Female,"$25,000 to $49,999",West South Central
4335951437,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,Other (please specify),Spinach souffl� ,Apple,,Cherry,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$125,000 to $149,999",Mountain
4335951082,1,Turkey,,Roasted,,Bread-based,,None,,Yes,,Carrots,Cauliflower,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,,,None,,,,,Brownies,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$75,000 to $99,999",East North Central
4335950917,1,Turkey,,Roasted,,None,,Canned,,Yes,,Carrots,,Corn,Cornbread,,,,Mashed potatoes,,,,,,,Apple,,,,,,,,,,,,,Apple cobbler,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,Yes,No,,Suburban,60,Male,"$25,000 to $49,999",West North Central
4335950654,1,Turkey,,I don't know,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,,10 or younger,Yes,Yes,Yes,No,,Suburban,30 - 44,Male,"$75,000 to $99,999",Pacific
4335949486,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,Brownies,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,13,Yes,Yes,Yes,Yes,No,Urban,18 - 29,Male,"$10,000 to $24,999",South Atlantic
4335949169,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,Yes,No,No,,Urban,30 - 44,Female,"$25,000 to $49,999",Pacific
4335949112,1,Turkey,,Baked,,Bread-based,,Homemade,,No,,,,Corn,,Fruit salad,,,,Rolls/biscuits,,,,Other (please specify),wild rice,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,60,Male,"$75,000 to $99,999",West North Central
